[INFO] [1742595809.632293]: Localization Node Started.
[INFO] [1742595829.937599]: Linear Vel: 0.100, Angular Vel: 0.152
[INFO] [1742595830.037893]: Linear Vel: 0.100, Angular Vel: 0.154
[INFO] [1742595830.137704]: Linear Vel: 0.100, Angular Vel: 0.155
[INFO] [1742595830.237731]: Linear Vel: 0.100, Angular Vel: 0.155
[INFO] [1742595830.337865]: Linear Vel: 0.100, Angular Vel: 0.159
[INFO] [1742595830.437649]: Linear Vel: 0.100, Angular Vel: 0.162
[INFO] [1742595830.537802]: Linear Vel: 0.100, Angular Vel: 0.162
[INFO] [1742595830.637700]: Linear Vel: 0.100, Angular Vel: 0.162
[INFO] [1742595830.737822]: Linear Vel: 0.100, Angular Vel: 0.163
[INFO] [1742595830.837806]: Linear Vel: 0.100, Angular Vel: 0.164
[INFO] [1742595830.937691]: Linear Vel: 0.100, Angular Vel: 0.161
[INFO] [1742595831.037699]: Linear Vel: 0.100, Angular Vel: 0.154
[INFO] [1742595831.137783]: Linear Vel: 0.100, Angular Vel: 0.155
[INFO] [1742595831.237767]: Linear Vel: 0.100, Angular Vel: 0.157
[INFO] [1742595831.337662]: Linear Vel: 0.100, Angular Vel: 0.155
[INFO] [1742595831.437646]: Linear Vel: 0.100, Angular Vel: 0.150
[INFO] [1742595831.537721]: Linear Vel: 0.100, Angular Vel: 0.152
[INFO] [1742595831.637631]: Linear Vel: 0.100, Angular Vel: 0.150
[INFO] [1742595831.737664]: Linear Vel: 0.100, Angular Vel: 0.148
[INFO] [1742595831.837606]: Linear Vel: 0.100, Angular Vel: 0.136
[INFO] [1742595831.937694]: Linear Vel: 0.100, Angular Vel: 0.130
[INFO] [1742595832.037770]: Linear Vel: 0.100, Angular Vel: 0.132
[INFO] [1742595832.137770]: Linear Vel: 0.100, Angular Vel: 0.133
[INFO] [1742595832.237673]: Linear Vel: 0.100, Angular Vel: 0.122
[INFO] [1742595832.337631]: Linear Vel: 0.100, Angular Vel: 0.117
[INFO] [1742595832.437725]: Linear Vel: 0.100, Angular Vel: 0.119
[INFO] [1742595832.537791]: Linear Vel: 0.100, Angular Vel: 0.118
[INFO] [1742595832.637737]: Linear Vel: 0.100, Angular Vel: 0.118
[INFO] [1742595832.737702]: Linear Vel: 0.100, Angular Vel: 0.112
[INFO] [1742595832.837823]: Linear Vel: 0.100, Angular Vel: 0.114
[INFO] [1742595832.937731]: Linear Vel: 0.100, Angular Vel: 0.110
[INFO] [1742595833.037659]: Linear Vel: 0.100, Angular Vel: 0.106
[INFO] [1742595833.137679]: Linear Vel: 0.100, Angular Vel: 0.103
[INFO] [1742595833.237701]: Linear Vel: 0.100, Angular Vel: 0.102
[INFO] [1742595833.337825]: Linear Vel: 0.100, Angular Vel: 0.103
[INFO] [1742595833.437647]: Linear Vel: 0.100, Angular Vel: 0.100
[INFO] [1742595833.537574]: Linear Vel: 0.100, Angular Vel: 0.096
[INFO] [1742595833.637523]: Linear Vel: 0.100, Angular Vel: 0.090
[INFO] [1742595833.737580]: Linear Vel: 0.100, Angular Vel: 0.086
[INFO] [1742595833.837595]: Linear Vel: 0.100, Angular Vel: 0.086
[INFO] [1742595833.937693]: Linear Vel: 0.100, Angular Vel: 0.076
[INFO] [1742595834.037674]: Linear Vel: 0.100, Angular Vel: 0.070
[INFO] [1742595834.137615]: Linear Vel: 0.100, Angular Vel: 0.065
[INFO] [1742595834.237646]: Linear Vel: 0.100, Angular Vel: 0.066
[INFO] [1742595834.337680]: Linear Vel: 0.100, Angular Vel: 0.065
[INFO] [1742595834.437611]: Linear Vel: 0.100, Angular Vel: 0.073
[INFO] [1742595834.537684]: Linear Vel: 0.100, Angular Vel: 0.077
[INFO] [1742595834.637724]: Linear Vel: 0.100, Angular Vel: 0.085
[INFO] [1742595834.737656]: Linear Vel: 0.100, Angular Vel: 0.087
[INFO] [1742595834.837637]: Linear Vel: 0.100, Angular Vel: 0.087
[INFO] [1742595834.937688]: Linear Vel: 0.100, Angular Vel: 0.085
[INFO] [1742595835.037656]: Linear Vel: 0.100, Angular Vel: 0.085
[INFO] [1742595835.137692]: Linear Vel: 0.100, Angular Vel: 0.085
[INFO] [1742595835.237747]: Linear Vel: 0.100, Angular Vel: 0.091
[INFO] [1742595835.337777]: Linear Vel: 0.100, Angular Vel: 0.095
[INFO] [1742595835.437632]: Linear Vel: 0.100, Angular Vel: 0.101
[INFO] [1742595835.537710]: Linear Vel: 0.100, Angular Vel: 0.109
[INFO] [1742595835.637746]: Linear Vel: 0.100, Angular Vel: 0.115
[INFO] [1742595835.737826]: Linear Vel: 0.100, Angular Vel: 0.121
[INFO] [1742595835.837673]: Linear Vel: 0.100, Angular Vel: 0.128
[INFO] [1742595835.937627]: Linear Vel: 0.100, Angular Vel: 0.138
[INFO] [1742595836.037756]: Linear Vel: 0.100, Angular Vel: 0.140
[INFO] [1742595836.137753]: Linear Vel: 0.100, Angular Vel: 0.144
[INFO] [1742595836.237602]: Linear Vel: 0.100, Angular Vel: 0.156
[INFO] [1742595836.337623]: Linear Vel: 0.100, Angular Vel: 0.165
[INFO] [1742595836.437771]: Linear Vel: 0.100, Angular Vel: 0.170
[INFO] [1742595836.537725]: Linear Vel: 0.000, Angular Vel: 0.175
[INFO] [1742595836.637738]: Linear Vel: 0.000, Angular Vel: 0.179
[INFO] [1742595836.737736]: Linear Vel: 0.000, Angular Vel: 0.176
[INFO] [1742595836.837664]: Linear Vel: 0.100, Angular Vel: 0.163
[INFO] [1742595836.937768]: Linear Vel: 0.100, Angular Vel: 0.153
[INFO] [1742595837.037699]: Linear Vel: 0.100, Angular Vel: 0.150
[INFO] [1742595837.137663]: Linear Vel: 0.100, Angular Vel: 0.151
[INFO] [1742595837.237724]: Linear Vel: 0.100, Angular Vel: 0.153
[INFO] [1742595837.337760]: Linear Vel: 0.100, Angular Vel: 0.157
[INFO] [1742595837.437634]: Linear Vel: 0.100, Angular Vel: 0.159
[INFO] [1742595837.537704]: Linear Vel: 0.100, Angular Vel: 0.163
[INFO] [1742595837.637629]: Linear Vel: 0.100, Angular Vel: 0.166
[INFO] [1742595837.737637]: Linear Vel: 0.100, Angular Vel: 0.169
[INFO] [1742595837.837620]: Linear Vel: 0.100, Angular Vel: 0.171
[INFO] [1742595837.937614]: Linear Vel: 0.000, Angular Vel: 0.182
[INFO] [1742595838.037601]: Linear Vel: 0.000, Angular Vel: 0.196
[INFO] [1742595838.137654]: Linear Vel: 0.000, Angular Vel: 0.199
[INFO] [1742595838.237634]: Linear Vel: 0.000, Angular Vel: 0.188
[INFO] [1742595838.337580]: Linear Vel: 0.000, Angular Vel: 0.184
